"GeneSymbol","chr","Aberration","q-value","AberrantRegion","GeneRegion"
"SNORA70",16,"Amp",0.195517206154592,"16:55775312-1","16:50185553-50185642"
"PAPD5",16,"Amp",0.195517206154592,"16:55775312-1","16:50186829-50269221"
"ADCY7",16,"Amp",0.195517206154592,"16:55775312-1","16:50280048-50352046"
"BRD7",16,"Amp",0.195517206154592,"16:55775312-1","16:50347398-50402845"
"snoU13",16,"Amp",0.195517206154592,"16:55775312-1","16:50386100-50386203"
"RP11-21B23.1",16,"Amp",0.195517206154592,"16:55775312-1","16:50402491-50405391"
"RP11-21B23.2",16,"Amp",0.195517206154592,"16:55775312-1","16:50424827-50429044"
"RP11-21B23.3",16,"Amp",0.195517206154592,"16:55775312-1","16:50441612-50442424"
"SNORD112",16,"Amp",0.195517206154592,"16:55775312-1","16:50532072-50532141"
"NKD1",16,"Amp",0.195517206154592,"16:55775312-1","16:50582241-50670647"
"RP11-401P9.1",16,"Amp",0.195517206154592,"16:55775312-1","16:50585735-50587851"
"RP11-401P9.6",16,"Amp",0.195517206154592,"16:55775312-1","16:50639987-50647595"
"RP11-401P9.4",16,"Amp",0.195517206154592,"16:55775312-1","16:50679720-50683160"
"RP11-401P9.5",16,"Amp",0.195517206154592,"16:55775312-1","16:50700122-50705550"
"SNX20",16,"Amp",0.195517206154592,"16:55775312-1","16:50700211-50715264"
"NOD2",16,"Amp",0.195517206154592,"16:55775312-1","16:50727514-50766988"
"RP11-327F22.6",16,"Amp",0.195517206154592,"16:55775312-1","16:50746755-50747500"
"RP11-327F22.2",16,"Amp",0.195517206154592,"16:55775312-1","16:50769624-50774627"
"RP11-327F22.1",16,"Amp",0.195517206154592,"16:55775312-1","16:50774821-50776726"
"CYLD",16,"Amp",0.195517206154592,"16:55775312-1","16:50775961-50835846"
"hsa-mir-3181",16,"Amp",0.195517206154592,"16:55775312-1","16:50776216-50776288"
"RP11-327F22.4",16,"Amp",0.195517206154592,"16:55775312-1","16:50817770-50837249"
"RP11-327F22.5",16,"Amp",0.195517206154592,"16:55775312-1","16:50840579-50841540"
"CTD-2034I21.1",16,"Amp",0.195517206154592,"16:55775312-1","16:50890525-50913189"
"RNA5SP426",16,"Amp",0.195517206154592,"16:55775312-1","16:50903366-50903486"
"CTD-2034I21.2",16,"Amp",0.195517206154592,"16:55775312-1","16:50914120-50918012"
"RP11-883G14.1",16,"Amp",0.195517206154592,"16:55775312-1","16:50918120-50934962"
"RP11-883G14.2",16,"Amp",0.195517206154592,"16:55775312-1","16:51051669-51069688"
"RP11-883G14.3",16,"Amp",0.195517206154592,"16:55775312-1","16:51069029-51072675"
"RP11-883G14.4",16,"Amp",0.195517206154592,"16:55775312-1","16:51088639-51090310"
"SOD1P2",16,"Amp",0.195517206154592,"16:55775312-1","16:51141482-51141932"
"SALL1",16,"Amp",0.195517206154592,"16:55775312-1","16:51169886-51185278"
"AC009166.5",16,"Amp",0.195517206154592,"16:55775312-1","16:51183150-51183730"
"AC137527.2",16,"Amp",0.195517206154592,"16:55775312-1","16:51277965-51278034"
"UNGP1",16,"Amp",0.195517206154592,"16:55775312-1","16:51311763-51313023"
"RP11-437L7.1",16,"Amp",0.195517206154592,"16:55775312-1","16:51388367-51390443"
"HNRNPA1P48",16,"Amp",0.195517206154592,"16:55775312-1","16:51679667-51681043"
"HNRNPA1P48",16,"Amp",0.195517206154592,"16:55775312-1","16:51679667-51681043"
"RN7SKP142",16,"Amp",0.195517206154592,"16:55775312-1","16:51705147-51705474"
"RP11-7O14.1",16,"Amp",0.195517206154592,"16:55775312-1","16:51796430-51807084"
"C16orf97",16,"Amp",0.195517206154592,"16:55775312-1","16:52039399-52112386"
"RP11-152O14.4",16,"Amp",0.195517206154592,"16:55775312-1","16:52112534-52114401"
"LINC00919",16,"Amp",0.195517206154592,"16:55775312-1","16:52116977-52119021"
"RP11-152O14.1",16,"Amp",0.195517206154592,"16:55775312-1","16:52119192-52132979"
"RP11-142G1.3",16,"Amp",0.195517206154592,"16:55775312-1","16:52231924-52261868"
"RP11-142G1.1",16,"Amp",0.195517206154592,"16:55775312-1","16:52271994-52303352"
"AC007333.1",16,"Amp",0.195517206154592,"16:55775312-1","16:52289363-52289461"
"RP11-142G1.2",16,"Amp",0.195517206154592,"16:55775312-1","16:52292476-52314211"
"TOX3",16,"Amp",0.195517206154592,"16:55775312-1","16:52471917-52581714"
"CASC16",16,"Amp",0.195517206154592,"16:55775312-1","16:52586002-52686017"
"RP11-297L17.2",16,"Amp",0.195517206154592,"16:55775312-1","16:52641261-52647820"
"RP11-297L17.3",16,"Amp",0.195517206154592,"16:55775312-1","16:52641674-52642070"
"RP11-297L17.4",16,"Amp",0.195517206154592,"16:55775312-1","16:52656027-52665000"
"RP11-297L17.6",16,"Amp",0.195517206154592,"16:55775312-1","16:52689216-52689962"
"RP11-467J12.1",16,"Amp",0.195517206154592,"16:55775312-1","16:52968725-52969547"
"RP11-467J12.2",16,"Amp",0.195517206154592,"16:55775312-1","16:52976051-52977376"
"RP11-467J12.3",16,"Amp",0.195517206154592,"16:55775312-1","16:53044307-53045198"
"RP11-467J12.4",16,"Amp",0.195517206154592,"16:55775312-1","16:53069602-53086785"
"CHD9",16,"Amp",0.195517206154592,"16:55775312-1","16:53088945-53363062"
"RP11-295M3.2",16,"Amp",0.195517206154592,"16:55775312-1","16:53202434-53203362"
"Y_RNA",16,"Amp",0.195517206154592,"16:55775312-1","16:53284742-53284835"
"RP11-454F8.2",16,"Amp",0.195517206154592,"16:55775312-1","16:53332136-53333704"
"snoU13",16,"Amp",0.195517206154592,"16:55775312-1","16:53368474-53368576"
"RNA5SP427",16,"Amp",0.195517206154592,"16:55775312-1","16:53371365-53371483"
"RP11-44F14.4",16,"Amp",0.195517206154592,"16:55775312-1","16:53395931-53397590"
"RP11-44F14.1",16,"Amp",0.195517206154592,"16:55775312-1","16:53398894-53406995"
"RP11-44F14.2",16,"Amp",0.195517206154592,"16:55775312-1","16:53407405-53418657"
"RP11-44F14.8",16,"Amp",0.195517206154592,"16:55775312-1","16:53420856-53422997"
"RBL2",16,"Amp",0.195517206154592,"16:55775312-1","16:53467889-53525561"
"RNU6-1153P",16,"Amp",0.195517206154592,"16:55775312-1","16:53477140-53477244"
"RP11-44F14.5",16,"Amp",0.195517206154592,"16:55775312-1","16:53482660-53483502"
"AKTIP",16,"Amp",0.195517206154592,"16:55775312-1","16:53524952-53538323"
"RPGRIP1L",16,"Amp",0.195517206154592,"16:55775312-1","16:53631595-53737850"
"FTO",16,"Amp",0.195517206154592,"16:55775312-1","16:53737875-54155853"
"RP11-357N13.3",16,"Amp",0.195517206154592,"16:55775312-1","16:54015141-54015824"
"RP11-357N13.2",16,"Amp",0.195517206154592,"16:55775312-1","16:54032225-54033881"
"RP11-357N13.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54067909-54088495"
"FTO-IT1",16,"Amp",0.195517206154592,"16:55775312-1","16:54073305-54074638"
"AC007347.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54146970-54148378"
"RP11-324D17.2",16,"Amp",0.195517206154592,"16:55775312-1","16:54273605-54274566"
"RP11-324D17.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54279456-54304658"
"IRX3",16,"Amp",0.195517206154592,"16:55775312-1","16:54317216-54320675"
"RP11-434E6.2",16,"Amp",0.195517206154592,"16:55775312-1","16:54399919-54404611"
"AC079412.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54583215-54583308"
"RP11-1136G4.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54881159-54882145"
"CRNDE",16,"Amp",0.195517206154592,"16:55775312-1","16:54952775-54963101"
"IRX5",16,"Amp",0.195517206154592,"16:55775312-1","16:54964774-54968397"
"CTD-3032H12.2",16,"Amp",0.195517206154592,"16:55775312-1","16:54968825-54988577"
"CTD-3032H12.1",16,"Amp",0.195517206154592,"16:55775312-1","16:54971698-54972583"
"CTD-3032H12.3",16,"Amp",0.195517206154592,"16:55775312-1","16:55041894-55042218"
"RP11-26L20.3",16,"Amp",0.195517206154592,"16:55775312-1","16:55293881-55367500"
"RN7SL841P",16,"Amp",0.195517206154592,"16:55775312-1","16:55325293-55325587"
"IRX6",16,"Amp",0.195517206154592,"16:55775312-1","16:55357672-55364672"
"RP11-26L20.4",16,"Amp",0.195517206154592,"16:55775312-1","16:55366267-55366879"
"RPL31P56",16,"Amp",0.195517206154592,"16:55775312-1","16:55386633-55387000"
"MMP2",16,"Amp",0.195517206154592,"16:55775312-1","16:55423612-55540603"
"RP11-212I21.2",16,"Amp",0.195517206154592,"16:55775312-1","16:55461470-55496209"
"LPCAT2",16,"Amp",0.195517206154592,"16:55775312-1","16:55542910-55620582"
"RP11-212I21.4",16,"Amp",0.195517206154592,"16:55775312-1","16:55572112-55575939"
"CAPNS2",16,"Amp",0.195517206154592,"16:55775312-1","16:55600584-55601599"
"SLC6A2",16,"Amp",0.195517206154592,"16:55775312-1","16:55689516-55740104"
"RP5-859I17.2",20,"Del",0.0787941449603624,"20:12650073-0","20:8910542-8910685"
"AL121898.1",20,"Del",0.0787941449603624,"20:12650073-0","20:9047481-9047555"
"PLCB4",20,"Del",0.0787941449603624,"20:12650073-0","20:9049410-9461889"
"RP5-1119D9.4",20,"Del",0.0787941449603624,"20:12650073-0","20:9485827-9495645"
"LAMP5",20,"Del",0.0787941449603624,"20:12650073-0","20:9495005-9511171"
"PAK7",20,"Del",0.0787941449603624,"20:12650073-0","20:9518036-9819689"
"RP5-986I17.2",20,"Del",0.0787941449603624,"20:12650073-0","20:9556255-9558336"
"RP5-839B4.8",20,"Del",0.0787941449603624,"20:12650073-0","20:9966736-9987764"
"ANKEF1",20,"Del",0.0787941449603624,"20:12650073-0","20:9966774-10037410"
"SNAP25-AS1",20,"Del",0.0787941449603624,"20:12650073-0","20:10002620-10349424"
"AL109754.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10036968-10037063"
"RP11-416N4.4",20,"Del",0.0787941449603624,"20:12650073-0","20:10154168-10177638"
"RP11-416N4.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10160883-10166423"
"SNAP25",20,"Del",0.0787941449603624,"20:12650073-0","20:10199478-10288066"
"HIGD1AP15",20,"Del",0.0787941449603624,"20:12650073-0","20:10315067-10315346"
"RPL23AP6",20,"Del",0.0787941449603624,"20:12650073-0","20:10329805-10330276"
"AL023913.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10342736-10342878"
"SDAD1P2",20,"Del",0.0787941449603624,"20:12650073-0","20:10366427-10368454"
"MKKS",20,"Del",0.0787941449603624,"20:12650073-0","20:10381657-10414870"
"SLX4IP",20,"Del",0.0787941449603624,"20:12650073-0","20:10415951-10617477"
"RP5-1099D15.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10593509-10594877"
"JAG1",20,"Del",0.0787941449603624,"20:12650073-0","20:10618332-10654694"
"JAG1",20,"Del",0.0787941449603624,"20:12650073-0","20:10625847-10627014"
"RP11-103J8.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10653576-10975572"
"RP1-278O22.1",20,"Del",0.0787941449603624,"20:12650073-0","20:10733738-10734614"
"RP1-278O22.2",20,"Del",0.0787941449603624,"20:12650073-0","20:10733926-10745934"
"RP4-697P8.3",20,"Del",0.0787941449603624,"20:12650073-0","20:10855981-10889920"
"FAT1P1",20,"Del",0.0787941449603624,"20:12650073-0","20:10869230-10869736"
"RP11-103J8.2",20,"Del",0.0787941449603624,"20:12650073-0","20:10981952-10982411"
"C20orf187",20,"Del",0.0787941449603624,"20:12650073-0","20:11008408-11010014"
"RP4-734C18.1",20,"Del",0.0787941449603624,"20:12650073-0","20:11214818-11282173"
"RPS11P1",20,"Del",0.0787941449603624,"20:12650073-0","20:11326031-11326503"
"RP5-1128N12.2",20,"Del",0.0787941449603624,"20:12650073-0","20:11589084-11589696"
"PGAM3P",20,"Del",0.0787941449603624,"20:12650073-0","20:11601699-11602125"
"RP11-268G13.1",20,"Del",0.0787941449603624,"20:12650073-0","20:11665792-11667971"
"LINC00687",20,"Del",0.0787941449603624,"20:12650073-0","20:11781111-11851363"
"AL080274.1",20,"Del",0.0787941449603624,"20:12650073-0","20:11790813-11791095"
"RN7SKP111",20,"Del",0.0787941449603624,"20:12650073-0","20:11799469-11799739"
"RP5-1012F16.2",20,"Del",0.0787941449603624,"20:12650073-0","20:11819003-11819222"
"BTBD3",20,"Del",0.0787941449603624,"20:12650073-0","20:11871371-11907257"
"RP4-742J24.2",20,"Del",0.0787941449603624,"20:12650073-0","20:11890052-11899325"
"RP4-796I8.1",20,"Del",0.0787941449603624,"20:12650073-0","20:12224543-12224944"
"RP11-102J14.1",20,"Del",0.0787941449603624,"20:12650073-0","20:12286261-12297133"
"PA2G4P2",20,"Del",0.0787941449603624,"20:12650073-0","20:12360704-12361903"
"RP11-402K9.1",23,"Amp",0.233708613913043,"23:141595849-1","23:99404781-99406338"
"RPSAP8",23,"Amp",0.233708613913043,"23:141595849-1","23:99410883-99411771"
"PCDH19",23,"Amp",0.233708613913043,"23:141595849-1","23:99546642-99665271"
"TNMD",23,"Amp",0.233708613913043,"23:141595849-1","23:99839799-99854882"
"TSPAN6",23,"Amp",0.233708613913043,"23:141595849-1","23:99883667-99894988"
"SRPX2",23,"Amp",0.233708613913043,"23:141595849-1","23:99899215-99926296"
"RP11-524D16__A.3",23,"Amp",0.233708613913043,"23:141595849-1","23:99928327-99928978"
"SYTL4",23,"Amp",0.233708613913043,"23:141595849-1","23:99929488-99987110"
"RP3-347M6.1",23,"Amp",0.233708613913043,"23:141595849-1","23:100055292-100055773"
"RP3-347M6.2",23,"Amp",0.233708613913043,"23:141595849-1","23:100056177-100058049"
"CSTF2",23,"Amp",0.233708613913043,"23:141595849-1","23:100075384-100095921"
"SNORA9",23,"Amp",0.233708613913043,"23:141595849-1","23:100077609-100077741"
"NOX1",23,"Amp",0.233708613913043,"23:141595849-1","23:100098313-100129334"
"HNRNPA1P26",23,"Amp",0.233708613913043,"23:141595849-1","23:100110277-100111368"
"HNRNPA1P27",23,"Amp",0.233708613913043,"23:141595849-1","23:100142625-100143579"
"LL0XNC01-131B10.2",23,"Amp",0.233708613913043,"23:141595849-1","23:100165701-100166478"
"XKRX",23,"Amp",0.233708613913043,"23:141595849-1","23:100168431-100184422"
"RP3-341D10.1",23,"Amp",0.233708613913043,"23:141595849-1","23:100211582-100212528"
"ARL13A",23,"Amp",0.233708613913043,"23:141595849-1","23:100224697-100245818"
"TRMT2B",23,"Amp",0.233708613913043,"23:141595849-1","23:100264335-100307105"
"TRMT2B-AS1",23,"Amp",0.233708613913043,"23:141595849-1","23:100298553-100349465"
"TMEM35",23,"Amp",0.233708613913043,"23:141595849-1","23:100333709-100351353"
"CENPI",23,"Amp",0.233708613913043,"23:141595849-1","23:100353178-100418670"
"GHc-210E9.2",23,"Amp",0.233708613913043,"23:141595849-1","23:100446104-100446398"
"DRP2",23,"Amp",0.233708613913043,"23:141595849-1","23:100474758-100519486"
"TAF7L",23,"Amp",0.233708613913043,"23:141595849-1","23:100523241-100548059"
"Y_RNA",23,"Amp",0.233708613913043,"23:141595849-1","23:100543905-100543999"
"RNU6-934P",23,"Amp",0.233708613913043,"23:141595849-1","23:100580392-100580498"
"NANOGNBP3",23,"Amp",0.233708613913043,"23:141595849-1","23:100592713-100593277"
"RPL21P132",23,"Amp",0.233708613913043,"23:141595849-1","23:100594905-100595922"
"TIMM8A",23,"Amp",0.233708613913043,"23:141595849-1","23:100600649-100604184"
"BTK",23,"Amp",0.233708613913043,"23:141595849-1","23:100604435-100641183"
"RPL36A",23,"Amp",0.233708613913043,"23:141595849-1","23:100645812-100651105"
"RPL36A",23,"Amp",0.233708613913043,"23:141595849-1","23:100645812-100651105"
"RPL36A-HNRNPH2",23,"Amp",0.233708613913043,"23:141595849-1","23:100645999-100667285"
"GLA",23,"Amp",0.233708613913043,"23:141595849-1","23:100652791-100662913"
"HNRNPH2",23,"Amp",0.233708613913043,"23:141595849-1","23:100663283-100669121"
"HNRNPH2",23,"Amp",0.233708613913043,"23:141595849-1","23:100663283-100669121"
"ARMCX4",23,"Amp",0.233708613913043,"23:141595849-1","23:100673275-100788446"
"AL035422.1",23,"Amp",0.233708613913043,"23:141595849-1","23:100682381-100682483"
"RP1-164F3.8",23,"Amp",0.233708613913043,"23:141595849-1","23:100698695-100699091"
"RP3-514P16.1",23,"Amp",0.233708613913043,"23:141595849-1","23:100792472-100794263"
"ARMCX1",23,"Amp",0.233708613913043,"23:141595849-1","23:100805514-100809683"
"RP4-545K15.3",23,"Amp",0.233708613913043,"23:141595849-1","23:100852488-100853649"
"ARMCX6",23,"Amp",0.233708613913043,"23:141595849-1","23:100870110-100872991"
"ARMCX3",23,"Amp",0.233708613913043,"23:141595849-1","23:100877787-100882833"
"ARMCX3-AS1",23,"Amp",0.233708613913043,"23:141595849-1","23:100877973-100879154"
"RP4-545K15.5",23,"Amp",0.233708613913043,"23:141595849-1","23:100882858-100883508"
"RNU6-30P",23,"Amp",0.233708613913043,"23:141595849-1","23:100888994-100889100"
"ARMCX2",23,"Amp",0.233708613913043,"23:141595849-1","23:100910267-100914876"
"GHc-602D8.2",23,"Amp",0.233708613913043,"23:141595849-1","23:100938779-100939448"
"RNU6-587P",23,"Amp",0.233708613913043,"23:141595849-1","23:100946553-100946658"
"RP1-232L22__A.1",23,"Amp",0.233708613913043,"23:141595849-1","23:100975313-100976682"
"RP1-232L22__B.1",23,"Amp",0.233708613913043,"23:141595849-1","23:101033942-101035511"
"NXF5",23,"Amp",0.233708613913043,"23:141595849-1","23:101087085-101112549"
"ZMAT1",23,"Amp",0.233708613913043,"23:141595849-1","23:101137262-101187004"
"RP1-3E10.2",23,"Amp",0.233708613913043,"23:141595849-1","23:101166502-101167045"
"RNU6-345P",23,"Amp",0.233708613913043,"23:141595849-1","23:101170562-101170668"
"RP1-197J16.1",23,"Amp",0.233708613913043,"23:141595849-1","23:101244454-101244845"
"RP1-197J16.2",23,"Amp",0.233708613913043,"23:141595849-1","23:101261856-101262267"
"MTND6P13",23,"Amp",0.233708613913043,"23:141595849-1","23:101263497-101264019"
"TCEAL2",23,"Amp",0.233708613913043,"23:141595849-1","23:101380660-101382683"
"TCEAL6",23,"Amp",0.233708613913043,"23:141595849-1","23:101395448-101397942"
"BEX5",23,"Amp",0.233708613913043,"23:141595849-1","23:101408680-101411029"
"TCP11X3P",23,"Amp",0.233708613913043,"23:141595849-1","23:101428072-101439994"
"NXF2",23,"Amp",0.233708613913043,"23:141595849-1","23:101470280-101581634"
"NXF2",23,"Amp",0.233708613913043,"23:141595849-1","23:101470280-101581634"
"TCP11X1",23,"Amp",0.233708613913043,"23:141595849-1","23:101470280-101567445"
"GHc-1077H7.2",23,"Amp",0.233708613913043,"23:141595849-1","23:101514031-101516680"
"NXF2B",23,"Amp",0.233708613913043,"23:141595849-1","23:101615316-101726732"
"NXF2B",23,"Amp",0.233708613913043,"23:141595849-1","23:101615316-101726732"
"TCP11X2",23,"Amp",0.233708613913043,"23:141595849-1","23:101629549-101726732"
"RP11-353J17.3",23,"Amp",0.233708613913043,"23:141595849-1","23:101680349-101682995"
"TMSB15A",23,"Amp",0.233708613913043,"23:141595849-1","23:101768604-101771712"
"TMSB15A",23,"Amp",0.233708613913043,"23:141595849-1","23:101768604-101771712"
"FOXN3P1",23,"Amp",0.233708613913043,"23:141595849-1","23:101801662-101803141"
"NXF4",23,"Amp",0.233708613913043,"23:141595849-1","23:101804893-101826623"
"ARMCX5",23,"Amp",0.233708613913043,"23:141595849-1","23:101854096-101859087"
"RP4-769N13.6",23,"Amp",0.233708613913043,"23:141595849-1","23:101854440-101969599"
"RP4-769N13.7",23,"Amp",0.233708613913043,"23:141595849-1","23:101854585-101914640"
"RP5-1100E15.4",23,"Amp",0.233708613913043,"23:141595849-1","23:101870401-101870748"
"GPRASP1",23,"Amp",0.233708613913043,"23:141595849-1","23:101906294-101914011"
"RNU6-589P",23,"Amp",0.233708613913043,"23:141595849-1","23:101933635-101933741"
"RP4-769N13.2",23,"Amp",0.233708613913043,"23:141595849-1","23:101960712-101961168"
"GPRASP2",23,"Amp",0.233708613913043,"23:141595849-1","23:101967104-101973607"
"GPRASP2",23,"Amp",0.233708613913043,"23:141595849-1","23:101967104-101973607"
"BHLHB9",23,"Amp",0.233708613913043,"23:141595849-1","23:101975616-102008468"
"LINC00630",23,"Amp",0.233708613913043,"23:141595849-1","23:102024089-102140334"
"MTND1P32",23,"Amp",0.233708613913043,"23:141595849-1","23:102040595-102041532"
"MTND2P2",23,"Amp",0.233708613913043,"23:141595849-1","23:102041741-102043315"
"RP11-522L3.3",23,"Amp",0.233708613913043,"23:141595849-1","23:102051179-102052021"
"RP11-522L3.4",23,"Amp",0.233708613913043,"23:141595849-1","23:102052459-102053056"
"RP11-522L3.5",23,"Amp",0.233708613913043,"23:141595849-1","23:102053324-102054488"
"RP11-522L3.6",23,"Amp",0.233708613913043,"23:141595849-1","23:102054491-102054811"
"MTND4P32",23,"Amp",0.233708613913043,"23:141595849-1","23:102054870-102056327"
"MTND5P26",23,"Amp",0.233708613913043,"23:141595849-1","23:102057969-102061066"
"RP11-522L3.9",23,"Amp",0.233708613913043,"23:141595849-1","23:102061092-102061574"
"RP11-522L3.11",23,"Amp",0.233708613913043,"23:141595849-1","23:102061669-102062752"
"LL0XNC01-237H1.2",23,"Amp",0.233708613913043,"23:141595849-1","23:102139342-102161086"
"RAB40AL",23,"Amp",0.233708613913043,"23:141595849-1","23:102192200-102193228"
"LL0XNC01-237H1.3",23,"Amp",0.233708613913043,"23:141595849-1","23:102192698-102195489"
"LL0XNC01-73E8.1",23,"Amp",0.233708613913043,"23:141595849-1","23:102262389-102263000"
"BEX1",23,"Amp",0.233708613913043,"23:141595849-1","23:102317579-102319168"
"AL008708.1",23,"Amp",0.233708613913043,"23:141595849-1","23:102323793-102323914"
"NXF3",23,"Amp",0.233708613913043,"23:141595849-1","23:102330738-102348157"
"LL0XNC01-221F2.2",23,"Amp",0.233708613913043,"23:141595849-1","23:102342126-102344205"
"Y_RNA",23,"Amp",0.233708613913043,"23:141595849-1","23:102411048-102411139"
"RP4-635G19.1",23,"Amp",0.233708613913043,"23:141595849-1","23:102460938-102461827"
"BEX4",23,"Amp",0.233708613913043,"23:141595849-1","23:102470020-102472174"
"TCEAL8",23,"Amp",0.233708613913043,"23:141595849-1","23:102507923-102510131"
"LL0XNC01-177E8.2",23,"Amp",0.233708613913043,"23:141595849-1","23:102513500-102514509"
"TCEAL5",23,"Amp",0.233708613913043,"23:141595849-1","23:102528619-102531800"
"BEX2",23,"Amp",0.233708613913043,"23:141595849-1","23:102564274-102565974"
"TCEAL7",23,"Amp",0.233708613913043,"23:141595849-1","23:102585124-102587254"
"LL0XNC01-105G4.3",23,"Amp",0.233708613913043,"23:141595849-1","23:102602390-102602657"
"WBP5",23,"Amp",0.233708613913043,"23:141595849-1","23:102611373-102613397"
"NGFRAP1",23,"Amp",0.233708613913043,"23:141595849-1","23:102631268-102633005"
"LL0XNC01-250H12.3",23,"Amp",0.233708613913043,"23:141595849-1","23:102752451-102755245"
"RAB40A",23,"Amp",0.233708613913043,"23:141595849-1","23:102754678-102774417"
"TCEAL4",23,"Amp",0.233708613913043,"23:141595849-1","23:102831159-102842657"
"TCEAL3",23,"Amp",0.233708613913043,"23:141595849-1","23:102862379-102884618"
"AL049610.1",23,"Amp",0.233708613913043,"23:141595849-1","23:102873433-102873502"
"TCEAL3-AS1",23,"Amp",0.233708613913043,"23:141595849-1","23:102881004-102881420"
"TCEAL1",23,"Amp",0.233708613913043,"23:141595849-1","23:102883632-102885881"
"RP5-1055C14.6",23,"Amp",0.233708613913043,"23:141595849-1","23:102906663-102907034"
"MORF4L2",23,"Amp",0.233708613913043,"23:141595849-1","23:102930424-102943086"
"MORF4L2-AS1",23,"Amp",0.233708613913043,"23:141595849-1","23:102942212-102946700"
"GLRA4",23,"Amp",0.233708613913043,"23:141595849-1","23:102962152-102983583"
"TMEM31",23,"Amp",0.233708613913043,"23:141595849-1","23:102965837-102968956"
"PLP1",23,"Amp",0.233708613913043,"23:141595849-1","23:103028647-103047548"
"Z73964.1",23,"Amp",0.233708613913043,"23:141595849-1","23:103065314-103065438"
"RAB9B",23,"Amp",0.233708613913043,"23:141595849-1","23:103077252-103087158"
"RNA5SP511",23,"Amp",0.233708613913043,"23:141595849-1","23:103105726-103105840"
"RP11-370B6.1",23,"Amp",0.233708613913043,"23:141595849-1","23:103159243-103159675"
"LL0XNC01-116E7.1",23,"Amp",0.233708613913043,"23:141595849-1","23:103165225-103166272"
"LL0XNC01-116E7.2",23,"Amp",0.233708613913043,"23:141595849-1","23:103172005-103174131"
"TMSB15B",23,"Amp",0.233708613913043,"23:141595849-1","23:103173479-103229570"
"TMSB15B",23,"Amp",0.233708613913043,"23:141595849-1","23:103173479-103229570"
"LL0XNC01-116E7.4",23,"Amp",0.233708613913043,"23:141595849-1","23:103182679-103183597"
"GHc-362H12.3",23,"Amp",0.233708613913043,"23:141595849-1","23:103197629-103202112"
"DPPA3P1",23,"Amp",0.233708613913043,"23:141595849-1","23:103216382-103216864"
"H2BFXP",23,"Amp",0.233708613913043,"23:141595849-1","23:103230535-103230898"
"H2BFWT",23,"Amp",0.233708613913043,"23:141595849-1","23:103265719-103268259"
"H2BFM",23,"Amp",0.233708613913043,"23:141595849-1","23:103268269-103297021"
"LL0XNC01-240C2.1",23,"Amp",0.233708613913043,"23:141595849-1","23:103317106-103317601"
"SLC25A53",23,"Amp",0.233708613913043,"23:141595849-1","23:103343898-103401708"
"ZCCHC18",23,"Amp",0.233708613913043,"23:141595849-1","23:103356822-103360533"
"FAM199X",23,"Amp",0.233708613913043,"23:141595849-1","23:103411301-103440583"
"ESX1",23,"Amp",0.233708613913043,"23:141595849-1","23:103494719-103499614"
"IL1RAPL2",23,"Amp",0.233708613913043,"23:141595849-1","23:103810996-105011822"
"PHBP10",23,"Amp",0.233708613913043,"23:141595849-1","23:103891897-103892680"
"RPL18AP14",23,"Amp",0.233708613913043,"23:141595849-1","23:104048595-104049120"
"TEX13A",23,"Amp",0.233708613913043,"23:141595849-1","23:104463611-104465358"
"KCTD9P2",23,"Amp",0.233708613913043,"23:141595849-1","23:104650318-104651710"
"RNU6-207P",23,"Amp",0.233708613913043,"23:141595849-1","23:104920064-104920170"
"NRK",23,"Amp",0.233708613913043,"23:141595849-1","23:105066536-105202602"
"Z97356.1",23,"Amp",0.233708613913043,"23:141595849-1","23:105104682-105104755"
"SERPINA7",23,"Amp",0.233708613913043,"23:141595849-1","23:105277197-105282729"
"RP11-560L11.1",23,"Amp",0.233708613913043,"23:141595849-1","23:105314472-105317193"
"MUM1L1",23,"Amp",0.233708613913043,"23:141595849-1","23:105412298-105452949"
"AL139812.1",23,"Amp",0.233708613913043,"23:141595849-1","23:105570887-105571051"
"Y_RNA",23,"Amp",0.233708613913043,"23:141595849-1","23:105669798-105669899"
"NAP1L4P2",23,"Amp",0.233708613913043,"23:141595849-1","23:105709772-105710670"
"RP13-483F6.1",23,"Amp",0.233708613913043,"23:141595849-1","23:105806004-105806634"
"CXorf57",23,"Amp",0.233708613913043,"23:141595849-1","23:105855160-105922672"
"MIR548AN",23,"Amp",0.233708613913043,"23:141595849-1","23:105883044-105883126"
"RNF128",23,"Amp",0.233708613913043,"23:141595849-1","23:105937024-106040223"
"TBC1D8B",23,"Amp",0.233708613913043,"23:141595849-1","23:106045910-106119375"
"MORC4",23,"Amp",0.233708613913043,"23:141595849-1","23:106057101-106243474"
"RIPPLY1",23,"Amp",0.233708613913043,"23:141595849-1","23:106143293-106146565"
